SP.ADO.TFRT,ER.H2O.FWTL.ZS,SH.STA.BRTC.ZS,EN.ATM.CO2E.PC,SP.DYN.CONU.ZS,EG.USE.ELEC.KH.PC,EG.USE.PCAP.KG.OE,SP.DYN.TFRT.IN,AG.LND.FRST.K2,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GNP.PCAP.CD,NY.GNP.PCAP.PP.CD,NY.GNP.ATLS.CD,NY.GNP.MKTP.PP.CD,SH.IMM.MEAS,SI.DST.FRST.20,NY.GDP.DEFL.KD.ZG,SP.DYN.LE00.IN,MS.MIL.XPND.GD.ZS,IT.CEL.SETS.P2,SH.DYN.MORT,SM.POP.NETM,DT.ODA.ALLD.CD,BX.TRF.PWKR.CD.DT,EN.POP.DNST,SP.POP.GROW,SP.POP.TOTL,SI.POV.DDAY,SI.POV.NAHC,SH.DYN.AIDS.ZS,SH.STA.MALN.ZS,SE.PRM.CMPT.ZS,SE.PRM.ENRR,SE.ENR.PRSC.FM.ZS,SE.SEC.ENRR,IQ.SCI.OVRL,AG.SRF.TOTL.K2,GC.TAX.TOTL.GD.ZS,ER.PTD.TOTL.ZS,SP.URB.GROW
52.3908,..,..,11.7323973,..,4166.932402,3684.952352,2.44,..,1.31E+11,2.710005439,2470,..,1.37E+11,..,..,..,9.247036358,71.97317073,4.648215827,0,21,..,..,..,230.0799818,0.398722458,55663250,..,..,..,..,..,..,..,..,..,243610,..,..,0.214756287
47.6204,..,..,11.82303629,..,4254.652412,3733.282998,2.41,..,1.48E+11,3.484322524,2760,..,1.54E+11,..,..,..,8.006906454,72.27317073,4.539927703,..,20.6,..,..,..,231.0429587,0.417666617,55896223,..,..,..,..,..,104.02588,0.99953,76.49269,..,243610,..,..,0.304787165
42.85,..,..,11.56235418,..,4372.636946,3747.962475,2.2,..,1.70E+11,4.301950166,3200,..,1.79E+11,..,..,..,7.208514919,72.12439024,4.624636318,..,20,106415,..,..,231.8276568,0.339057516,56086065,..,..,..,..,..,103.36421,0.99874,76.99472,..,243610,23.01848532,..,0.553029991
40.3392,..,..,11.74552694,..,4671.718297,3880.650174,2.04,..,1.93E+11,6.508577063,3900,..,2.19E+11,..,..,..,8.430423285,72.32439024,4.387739522,..,19.4,..,..,..,232.2759765,0.193198186,56194527,..,..,..,..,..,102.61198,0.99977,77.37212,..,243610,21.07158307,..,0.404128406
37.8284,..,..,10.98359286,..,4534.254275,3734.841652,1.92,..,2.06E+11,-2.46339437,4360,..,2.45E+11,..,..,8.7,15.03442853,72.52439024,4.533753671,..,18.7,..,..,..,232.4224941,0.06305921,56229974,0.2,..,..,..,..,102.68649,1.00229,81.98472,..,243610,23.74607351,..,0.273546305
35.3176,..,..,10.73605364,..,4492.421629,3545.817134,1.81,..,2.42E+11,-1.480255886,4870,..,2.74E+11,..,..,..,25.77916177,72.72439024,4.775381152,0,18,..,..,..,232.4052412,-0.007423363,56225800,..,..,..,..,..,102.87874,1.00465,82.16853,..,243610,24.26560756,..,0.201334061
32.8068,..,..,10.65454202,77,4587.688515,3616.975534,1.74,..,2.33E+11,2.909301926,5010,..,2.82E+11,..,..,..,15.11464585,72.77560976,4.628621089,0,17.2,..,..,..,232.3480676,-0.024603833,56211968,..,..,..,..,..,103.33944,1.00735,82.43763,..,243610,23.80069525,..,0.182433892
30.296,..,..,10.76186851,..,4668.423169,3695.383871,1.69,..,2.63E+11,2.442910578,5220,..,2.93E+11,..,..,..,13.72696628,73.22439024,4.403047422,0,16.4,39119,..,..,232.2716984,-0.032873848,56193492,..,..,..,..,..,103.76874,1.00904,82.39516,..,243610,23.32577445,..,0.173736324
29.8032,..,..,10.76729499,..,4729.849387,3675.435273,1.75,..,3.36E+11,4.202218795,5930,..,3.33E+11,..,..,..,11.45973087,73.17560976,4.232914485,0,15.7,..,..,..,232.2841483,0.005359908,56196504,..,..,..,..,..,103.90188,1.01025,81.77166,..,243610,22.15422207,..,0.208985649
29.3104,..,..,11.46539104,..,4922.915733,3858.975965,1.86,..,4.39E+11,3.741692929,7560,..,4.25E+11,..,..,9,14.07459387,73.27560976,4.185259512,0,14.9,..,..,..,232.4926673,0.089728661,56246951,0.2,..,..,..,..,104.1208,1.01292,81.3805,..,243610,21.90377871,..,0.2929404
28.8176,..,..,10.28675704,..,4683.932739,3523.648842,1.9,..,5.65E+11,-2.028011336,9530,..,5.37E+11,..,53,..,19.69969367,73.67560976,4.489463054,0,14.1,..,..,..,232.7707023,0.119517254,56314216,..,..,..,..,..,104.30444,1.01529,80.77228,..,243610,23.87606593,..,0.321044093
28.3248,..,..,9.955296648,..,4572.953846,3415.37757,1.82,..,5.41E+11,-0.771112368,10640,..,5.99E+11,..,55,..,11.55056304,74.02682927,4.457141795,0,13.4,..,..,..,232.8517712,0.034821732,56333829,..,..,..,..,..,103.9337,1.01833,80.95739,..,243610,24.6394262,..,0.171068339
27.832,9.296551724,..,9.740461658,..,4480.335413,3397.122289,1.78,..,5.15E+11,2.010343673,10640,..,5.99E+11,..,58,..,7.402503243,74.17804878,4.812695462,0,12.7,-97495,..,..,232.7683255,-0.035842794,56313641,..,..,..,..,..,103.03385,1.01822,81.96795,..,243610,25.86613933,..,-0.098212658
28.5994,..,..,9.687798405,83,4549.175288,3377.904913,1.77,..,4.90E+11,4.221865559,9840,..,5.54E+11,..,60,..,5.122800213,74.37804878,4.826610444,0,12.1,..,..,..,232.8477163,0.034101374,56332848,..,..,..,..,..,101.82484,1.01735,83.2228,..,243610,24.6485305,..,-0.029582808
29.3668,..,..,9.381702909,..,4597.739693,3370.524943,1.77,..,4.61E+11,2.27631614,9250,..,5.22E+11,..,63,..,5.022642383,74.77804878,4.926054775,0,11.7,..,..,..,233.2165172,0.158261863,56422072,..,..,..,..,..,102.49936,1.01488,83.45689,..,243610,24.7776311,..,0.095812763
30.1342,..,..,9.900139784,..,4826.714526,3550.783791,1.79,..,4.89E+11,4.195575905,9140,..,5.17E+11,..,68,..,5.462928645,74.62926829,4.758479322,0.088631184,11.4,..,..,..,233.746406,0.226951225,56550268,..,..,..,..,..,102.74941,1.01612,83.59244,..,243610,25.13357342,..,0.163188346
30.9016,..,..,10.03463939,81,4953.653576,3597.944694,1.78,..,6.01E+11,3.140524544,10230,..,5.80E+11,..,71,7.5,4.345285779,74.92926829,4.525165058,0.229996892,11.1,..,..,..,234.288414,0.23161023,56681396,0.7,..,..,..,..,105.08421,1.02111,83.98618,..,243610,24.50068363,..,0.167807267
31.669,7.931034483,..,10.06774667,..,5082.439806,3619.077269,1.81,..,7.45E+11,5.300720113,12670,..,7.20E+11,..,76,..,5.53268946,75.2804878,4.191440132,0.511840549,10.8,98758,..,1369103027,234.7871285,0.212637261,56802050,..,..,..,..,..,106.74422,1.01525,83.69093,..,243610,23.15879508,..,0.148791811
31.4378,..,..,10.02074396,..,5232.737649,3643.006881,1.82,..,9.10E+11,5.758249735,16130,..,9.18E+11,..,80,..,6.107245602,75.3804878,3.768974595,0.985694111,10.4,..,..,1626415283,235.3090853,0.222063894,56928327,..,..,..,..,..,107.73593,1.01483,83.31585,..,243610,22.99074992,..,0.15817815
31.2066,..,..,10.19193063,69,5295.224527,3626.297861,1.79,..,9.27E+11,2.568747674,17350,..,9.90E+11,..,84,..,7.94518066,75.58292683,3.613956986,1.711297991,9.9,..,..,1684590454,235.9224197,0.26031145,57076711,..,..,..,..,..,107.40546,1.01698,83.39276,..,243610,22.76227158,..,0.19638445
30.9754,..,..,9.710881678,..,5356.57521,3597.051621,1.83,27780,1.09E+12,0.739318853,18530,17020,1.06E+12,9.74E+11,87,..,7.880260027,75.8804878,3.562321232,1.949788876,9.3,..,..,2099054688,236.6287191,0.298930554,57247586,..,..,..,..,..,106.8315,1.01897,84.36568,..,243610,24.1512946,..,0.234964714
30.7442,..,..,9.870809033,70,5451.677171,3707.951971,1.82,27956.00098,1.14E+12,-1.087898634,19350,17390,1.11E+12,9.99E+11,90,6.8,6.402708097,76.08292683,3.681790403,2.199306573,8.7,..,..,2089116943,237.3616211,0.309247932,57424897,0.2,..,..,..,..,105.48049,1.02197,87.55687,..,243610,24.84713704,..,0.273408736
30.513,8.289655172,..,9.660929998,..,5452.393333,3684.724535,1.79,28131.99951,1.18E+12,0.371025907,21440,18020,1.23E+12,1.04E+12,92,..,3.351918783,76.43414634,3.456342889,2.623331528,8.2,205443,..,2033339478,238.0043897,0.270431182,57580402,..,..,..,..,..,104.17159,1.0184,91.07829,..,243610,24.28031599,..,0.347213793
30.4738,..,..,9.454695828,82,5491.989118,3713.185819,1.76,28308.00049,1.06E+12,2.526346967,21320,18850,1.23E+12,1.09E+12,91,..,2.696454659,76.38536585,3.211234729,3.937343873,7.7,..,..,1768091675,238.5756789,0.239745439,57718614,..,..,..,..,..,..,..,101.00895,..,243610,22.98109177,..,0.316469262
30.4346,..,..,9.448399895,..,5380.264265,3732.521114,1.74,28483.99902,1.14E+12,3.894958528,21860,20280,1.26E+12,1.17E+12,91,6.9,1.345852705,76.88536585,3.024573401,6.820930729,7.4,..,..,1968876343,239.1838342,0.254586487,57865745,0.2,..,..,..,..,..,..,102.69764,..,243610,23.79709499,..,0.332530132
30.3954,..,..,9.274846236,82,5575.808489,3728.963152,1.71,28660,1.34E+12,3.571602805,21230,19920,1.23E+12,1.16E+12,92,6.4,10.15151559,76.83658537,2.56359446,9.900815006,7.2,..,..,1399144401,239.8174265,0.264547417,58019030,0.7,..,..,..,..,..,..,103.10129,..,243610,23.27756357,..,0.341153614
30.3562,..,..,9.480231059,82,5815.828404,3879.822786,1.73,28836.00098,1.42E+12,2.491533163,22880,21170,1.33E+12,1.23E+12,92,..,4.1201786,77.08780488,2.447029771,12.47274367,7,..,..,1421446438,240.4288431,0.254626384,58166950,..,..,..,..,..,..,..,102.00179,..,243610,23.13487536,..,0.331173754
30.317,8.337931034,..,9.042720853,74,5831.957547,3760.712365,1.72,29011.99951,1.56E+12,3.854829952,25290,22660,1.47E+12,1.32E+12,91,..,1.068462994,77.21097561,2.29637295,15.16276355,6.9,513361,..,1648877895,241.0488736,0.257553323,58316954,..,..,..,..,..,..,..,99.82121,..,243610,23.68072583,..,0.332766255
29.5742,..,99,9.094403914,83,5908.87149,3787.108452,1.71,29188.00049,1.65E+12,3.644853405,26840,23740,1.57E+12,1.39E+12,87,..,0.950320268,77.1902439,2.245752281,25.42814324,6.8,..,..,1391991979,241.7523292,0.291406085,58487141,..,..,..,..,..,100.79734,1.00256,98.94206,..,243610,24.94705803,..,0.367838511
28.8314,..,..,9.047636069,76,6007.484416,3784.074088,1.68,29363.99902,1.68E+12,3.42822335,28150,24330,1.65E+12,1.43E+12,88,6.7,0.908178935,77.3902439,2.184946439,46.29924994,6.6,..,..,5446983601,242.5596908,0.333405882,58682466,0.2,..,..,..,..,100.66856,1.00388,101.16221,..,243610,25.42362613,..,0.408505665
28.0886,..,..,9.199549233,80,6114.529259,3785.753126,1.64,29540,1.66E+12,3.437471622,29220,26510,1.72E+12,1.56E+12,88,..,1.860668865,77.74146341,2.138999634,73.74331268,6.5,..,..,5074369393,243.4279089,0.357300887,58892514,..,..,..,..,..,100.35872,1.0056,101.89601,..,243610,26.07290095,..,0.433615661
27.3458,..,..,9.233174987,83,6141.982551,3784.928174,1.63,29673.99902,1.64E+12,2.97436368,29020,27960,1.72E+12,1.65E+12,85,..,0.996185043,77.99268293,2.173062297,78.28085811,6.4,..,..,4955597476,244.366854,0.38497597,59119673,..,..,..,..,..,100.22992,1.00513,101.78683,..,243610,25.56361284,..,0.512040255
26.603,10.88275862,..,8.904123108,83,6142.749834,3685.869487,1.63,29808.00049,1.78E+12,2.324351102,29260,29440,1.74E+12,1.75E+12,85,..,2.112972347,78.14390244,2.236917518,82.97838392,6.3,992223,..,5235071153,245.4035423,0.42333708,59370479,..,..,..,..,..,99.82263,1.00842,102.74328,..,243610,24.78966505,..,0.798501015
26.354,..,..,9.053277839,80,6174.550896,3731.609718,1.7,29941.99951,2.05E+12,3.286377571,32300,30650,1.93E+12,1.83E+12,82,..,2.256217736,78.44634146,2.296706387,91.09287534,6.3,..,..,5688562225,246.5489067,0.465641114,59647577,..,..,..,..,..,99.99332,1.01961,102.0994,..,243610,24.42460043,..,0.834359753
26.105,..,..,8.989140127,84,6138.754137,3694.478595,1.75,30076.00098,2.42E+12,2.373951441,37860,32300,2.27E+12,1.94E+12,81,6.7,2.548086684,78.74634146,2.245299173,99.69128194,6.2,..,..,5938297739,247.9556277,0.568943113,59987905,0.4,..,..,..,..,105.93517,1.01613,104.68904,..,243610,25.04560164,..,0.933797334
25.856,..,..,8.982938536,82,6270.984059,3686.359905,1.76,30210,2.54E+12,3.179728924,42890,33110,2.59E+12,2.00E+12,82,6.9,2.508582003,79.04878049,2.184207703,108.5982533,6,..,..,6045166080,249.6639772,0.686611306,60401206,0.5,..,..,..,..,106.38617,1.01625,105.42197,..,243610,25.37789861,..,1.045133677
25.607,..,..,8.89871022,82,6200.554113,3598.810406,1.82,30286.00098,2.71E+12,2.788324559,45230,34800,2.75E+12,2.12E+12,85,7,2.767291325,79.24878049,2.131196356,115.2192759,5.9,..,..,6105706286,251.5058901,0.735048678,60846820,0.2,..,..,..,..,105.06858,1.01884,98.24422,..,243610,25.54411315,..,1.089795475
25.358,5.848275862,..,8.617163681,84,6102.396768,3441.640219,1.86,30361.99951,3.10E+12,2.430553212,47650,35430,2.92E+12,2.17E+12,86,6.9,2.584719409,79.44878049,2.139425291,120.1464736,5.8,2189404,..,6556335761,253.4719258,0.778666112,61322463,0.3,..,..,..,..,103.2406,1.01287,97.1942,..,243610,25.69374141,..,1.127189955
23.9822,..,..,8.424423983,82,6015.726861,3361.980517,1.91,30438.00049,2.92E+12,-0.28115359,48580,36320,3.00E+12,2.24E+12,86,7.2,2.877283989,79.6,2.259453119,120.5902647,5.6,..,..,5995100746,255.4747034,0.787032622,61806995,0.3,..,..,..,..,105.06189,1.00748,98.33966,..,243610,26.25195685,..,1.131869196
22.6064,..,..,7.574622131,84,5643.128595,3145.585662,1.89,30513.99902,2.41E+12,-4.247821747,44220,34740,2.75E+12,2.16E+12,86,7.2,1.653280423,80.05121951,2.418435181,121.7296478,5.4,..,..,5242981857,257.4144174,0.75639086,62276270,0.2,..,..,..,..,104.25979,1.00484,100.16977,..,243610,23.94719956,..,1.095105268
21.2306,..,..,7.857836486,..,5700.855864,3230.615984,1.92,30590,2.48E+12,1.949521482,41650,36370,2.61E+12,2.28E+12,89,7.3,1.533461349,80.40243902,2.36792473,120.9109032,5.2,..,..,4951404773,259.4401893,0.783888647,62766365,0.1,..,..,..,..,104.55491,0.99955,102.90468,..,243610,25.14240661,..,1.117771085
19.8548,..,..,7.079297626,..,5471.924132,2972.14799,1.91,30760,2.66E+12,1.540147368,41070,37310,2.60E+12,2.36E+12,90,7.4,2.04014405,80.95121951,2.287394211,120.5248128,5,..,..,5099003471,261.4761212,0.781506562,63258810,0.4,..,..,..,..,104.42571,1.00344,93.76583,..,243610,25.62273163,..,1.110599171
18.479,5.528965517,..,7.355898277,..,5449.252201,3042.855811,1.92,30930,2.70E+12,1.478923947,41700,37910,2.66E+12,2.42E+12,92,7.6,1.661790818,80.90487805,2.185441954,121.3932216,4.8,1300231,..,4944716073,263.3005415,0.695353132,63700215,0.2,..,..,..,..,106.24608,0.99975,91.55276,..,243610,24.85602875,..,1.02214552
17.4572,..,..,7.145844359,..,5409.630386,2987.702778,1.83,31100,2.79E+12,2.139485701,42740,39160,2.74E+12,2.51E+12,93,7.4,1.895595981,81.00487805,2.065024666,121.0666567,4.6,..,..,4804502413,265.0693424,0.669740536,64128273,0.2,..,..,..,..,107.112,1.02419,123.77629,..,243610,24.82042344,..,0.993032273
16.4354,5.528965517,..,6.49744049,..,5129.527793,2776.844098,1.81,31270,3.06E+12,2.607475906,44320,40420,2.86E+12,2.61E+12,93,7.3,1.825842502,81.30487805,1.948806997,119.9282021,4.5,..,..,4935585091,267.0737817,0.736463979,64602298,0.2,..,..,..,..,102.25555,1.02166,126.3899,..,243610,24.59956261,..,1.05628515
15.4136,..,..,..,..,..,2763.980058,1.8,31440,2.93E+12,2.355524306,44280,41540,2.88E+12,2.71E+12,93,7.4,0.581008065,80.95609756,1.859612024,120.3319425,4.5,..,..,5003393486,269.2053941,0.792367506,65116219,0.1,..,..,..,102.0105,101.92527,1.01641,124.524,..,243610,24.81558728,..,1.108747983
14.3918,..,..,..,..,..,..,1.79,31610,2.69E+12,1.918155106,42990,42500,2.82E+12,2.79E+12,92,7.1,2.140283041,81.15609756,1.810780168,119.0555562,4.4,..,..,4582283767,271.134481,0.757874493,65611593,0.2,..,..,..,100.88255,101.33521,..,..,..,243610,25.14579206,22.26206452,1.072051621
13.37,..,..,..,..,..,..,1.74,..,2.67E+12,1.892077038,41370,44840,2.73E+12,2.96E+12,92,..,1.890189773,81.25609756,1.771093843,118.5398273,4.3,1303250,..,4308885980,273.049473,0.679374474,66058859,..,..,0.2,..,100.12286,101.15456,1.01539,125.85187,..,243610,25.44593315,28.8252339,0.988958892
12.641,..,..,..,..,..,..,1.74,..,2.86E+12,1.38567357,41770,45350,2.78E+12,3.02E+12,92,..,1.899874338,81.35609756,1.782205381,118.3651292,4.3,..,..,4389788199,274.8273922,0.605929132,66460344,..,..,..,..,..,..,..,..,..,243610,..,28.8252339,0.912161082
55.6252,..,..,10.77084729,..,5630.629813,4251.435911,3.811,..,40461721693,..,..,..,..,..,..,..,..,71.13317073,4.18525654,0,32.6,..,..,..,..,2.298626535,17909009,..,..,..,..,..,..,..,..,..,..,..,..,3.162456553
54.8606,..,..,10.62789765,..,5605.111926,4307.820754,3.753,..,40934952064,3.163291684,..,..,..,..,..,..,2.44442708,71.34609756,4.128312243,..,31.5,..,..,..,2.009235158,2.00112211,18271000,..,..,..,..,..,..,..,..,..,9984670,..,..,2.876210515
54.096,..,..,11.13062748,..,5791.12496,4451.560116,3.681,..,42227447632,7.425384774,..,..,..,..,..,..,1.306770807,71.36707317,3.999216389,..,30.5,178691,..,..,2.046954366,1.859888233,18614000,..,..,..,..,..,..,..,..,..,9984670,..,..,3.038539008
52.2866,..,..,11.1321024,..,5966.04092,4694.12007,3.607,..,45029988561,5.349546457,..,..,..,..,..,..,2.144431819,71.38073171,3.620650112,..,29.4,..,..,..,2.085443355,1.862845928,18964000,..,..,..,..,..,..,..,..,..,9984670,..,..,3.009533548
50.4772,..,..,12.3053704,..,6468.926261,4903.607607,3.456,..,49377522897,6.642894415,..,..,..,..,..,..,2.833782707,71.77634146,3.402062837,..,28.2,..,..,..,2.125141997,1.885714943,19325000,..,..,..,..,..,..,..,..,..,9984670,..,..,3.001383051
48.6678,..,..,12.81400147,..,6909.89938,5153.932412,3.115,..,54515179581,6.316714176,..,..,..,..,..,..,3.785067302,71.87219512,2.930260659,0,27.1,..,..,..,2.163960891,1.810166597,19678000,..,..,..,..,..,..,..,..,..,9984670,..,..,2.892943143
46.8584,..,..,12.93491815,..,7359.088188,5272.664705,2.749,..,61088384037,6.704991764,..,..,..,..,..,..,4.951353868,72.00439024,2.683282422,..,26,..,..,..,2.20464925,1.862813771,20048000,..,..,..,..,..,..,..,..,..,9984670,..,..,2.886473167
45.049,..,..,13.8103546,..,7630.168528,5557.29174,2.528,..,65668655501,3.091205962,..,..,..,..,..,..,4.409081595,72.20780488,2.74792677,..,25,611117,..,..,2.244677798,1.799356505,20412000,..,..,..,..,..,..,..,..,..,9984670,..,..,2.493558436
43.4768,..,..,14.6326452,..,8030.418434,5871.520391,2.386,..,71829810520,4.995666605,..,..,..,..,..,..,4.058720858,72.35341463,2.54364188,..,24,..,..,..,2.281187352,1.613408503,20744000,..,..,..,..,..,..,..,..,..,9984670,..,..,2.294780457
41.9046,..,..,14.61864861,..,8532.908503,6091.10001,2.334,..,79148411662,5.045456367,..,..,..,..,..,..,4.8281626,72.50146341,2.27378467,..,23,..,..,..,2.312418417,1.359783472,21028000,..,..,..,..,..,..,..,..,..,9984670,..,..,2.025906591
40.3324,..,..,16.01414875,..,8962.202213,6476.388529,2.258,..,87896095224,2.960016464,4010,..,85548066299,..,..,..,4.666706437,72.7004878,2.188979696,0,22,..,..,..,2.344969104,1.3978316,21324000,..,..,..,..,..,..,..,..,..,9984670,..,..,2.051615806
38.7602,..,..,16.05533218,..,9166.683666,6436.226256,2.141,..,99271961478,3.970250759,4360,..,95681628092,..,..,5.6,4.980483052,73.02926829,2.131485639,..,21,..,..,..,2.415132551,2.948194528,21962032,2.2,..,..,..,..,102.73197,0.99031,96.20948,..,9984670,..,..,3.522847016
37.188,..,..,17.15406592,..,9803.558419,6863.444335,1.98,..,1.13E+11,5.509683707,5010,..,1.11E+11,..,..,..,5.836060946,72.93390244,2.011818438,..,19.9,758104,..,..,2.443331893,1.160846567,22218463,..,..,..,..,..,100.70971,0.99159,95.71112,..,9984670,..,..,1.0043341
35.7922,..,..,16.96713528,..,10241.92086,7084.623683,1.89,..,1.31E+11,6.835742259,6050,..,1.36E+11,..,..,..,9.818604344,73.16268293,1.832601818,..,18.9,..,..,..,2.473387834,1.222616584,22491777,..,..,..,..,..,98.59484,0.99394,94.23075,..,9984670,..,..,1.06453522
34.3964,..,..,17.09800561,..,10804.6008,7089.999991,1.837,..,1.60E+11,3.280323011,7180,..,1.64E+11,..,..,..,15.65614969,73.23756098,1.783813085,..,17.9,..,..,..,2.508159006,1.396021669,22807969,..,..,..,..,..,97.23221,1.00097,92.20984,..,9984670,..,..,1.237690137
33.0006,..,..,17.16020892,..,10466.58262,7170.412528,1.824,..,1.74E+11,1.461236856,8010,..,1.85E+11,..,..,6.8,11.08981145,73.52170732,1.863541853,0,17,..,..,..,2.545032116,1.459424913,23143275,1,..,..,..,..,98.0945,0.99937,91.74691,..,9984670,..,..,1.300845615
31.6048,..,..,17.02862407,..,11075.95423,7293.698609,1.796,..,2.07E+11,5.878630117,8770,..,2.06E+11,..,..,..,8.794364519,73.85609756,1.765927978,0,16,..,..,..,2.578741102,1.315806566,23449808,..,..,..,..,..,98.39092,1.00737,90.75224,..,9984670,..,..,1.172868786
30.209,..,..,17.20283524,..,11797.26259,7431.439886,1.782,..,2.12E+11,3.438151462,9120,..,2.16E+11,..,..,..,6.817274995,74.21560976,1.8057636,0,15.1,420633,..,..,2.609096268,1.170256878,23725843,..,..,..,..,..,99.00692,1.0081,90.36446,..,9984670,..,..,1.223220604
29.1472,..,..,17.35562946,..,12269.0193,7561.744939,1.768,..,2.19E+11,3.683508867,9750,..,2.34E+11,..,..,..,6.880652856,74.5297561,1.848887401,0,14.2,..,..,..,2.6351984,0.995456944,23963203,..,..,..,..,..,99.55196,1.00968,89.3847,..,9984670,..,..,1.048392076
28.0854,..,..,18.26610116,..,12422.76113,7862.206395,1.754,..,2.43E+11,3.711168483,10600,..,2.57E+11,..,..,..,10.08494176,74.86634146,1.711245918,0,13.3,..,..,..,2.661408411,0.989698733,24201544,..,..,..,..,..,99.63516,1.01031,88.2703,..,9984670,..,..,1.042607242
27.0236,..,..,18.07962055,..,12803.97551,7828.837983,1.74,..,2.74E+11,2.155537388,11600,..,2.84E+11,..,..,..,10.07922688,75.07804878,1.764448615,0,12.5,..,..,..,2.695952058,1.289594978,24515667,..,..,..,..,..,99.71363,1.01279,87.46263,..,9984670,..,..,1.342472215
25.9618,..,..,17.32493528,..,13239.40876,7555.244931,1.7,..,3.06E+11,3.474126328,12380,..,3.07E+11,..,..,7.3,10.80767421,75.46341463,1.709915638,0,11.8,..,..,..,2.729409766,1.233397255,24819915,0.5,..,..,..,..,99.47411,1.01165,88.27525,..,9984670,..,..,1.298137562
24.9,..,..,16.51518883,..,12981.07867,7173.555164,1.69,..,3.14E+11,-3.187262085,11900,..,2.99E+11,..,..,..,8.821427608,75.76341463,1.954343585,0,11.2,373939,..,..,2.762073391,1.189624341,25116942,..,..,..,..,..,105.22474,0.99869,92.343,..,9984670,..,..,1.403366956
24.5676,..,..,16.11132555,..,13457.06579,7076.523318,1.68,..,3.41E+11,2.601339454,12190,..,3.09E+11,..,..,..,5.759764865,76.06585366,2.081196249,0,10.6,..,..,..,2.789511531,0.988487567,25366451,..,..,..,..,..,104.64002,0.98833,94.98457,..,9984670,..,..,1.200454322
24.2352,..,..,16.62025251,73.1,14343.39203,7368.74044,1.65,..,3.55E+11,5.908457042,13150,..,3.37E+11,..,..,..,3.5444665,76.21707317,2.117188855,0,10.1,..,..,..,2.815970181,0.944034716,25607053,..,..,..,..,..,104.07045,0.98749,98.10008,..,9984670,..,..,1.154242953
23.9028,..,..,16.33299046,..,14857.25859,7468.096343,1.67,..,3.65E+11,4.737399894,13940,..,3.60E+11,..,..,..,3.325083139,76.36829268,2.097376234,0.046611336,9.8,..,..,..,2.841819715,0.913774275,25842116,..,..,..,..,..,103.78706,0.98871,99.09827,..,9984670,..,..,1.122230862
23.5704,..,..,15.51911259,..,15363.39958,7521.886893,1.675,..,3.77E+11,2.144972053,14570,..,3.80E+11,..,..,..,3.084258701,76.5195122,2.109197118,0.23010107,9.4,..,..,..,2.870209413,0.994040151,26100278,..,..,..,..,..,104.02469,0.98931,99.18465,..,9984670,..,..,1.187689414
23.238,1.480701754,100,16.31019464,..,15798.28727,7671.1996,1.68,..,4.31E+11,4.072959125,16330,..,4.32E+11,..,70,7.6,4.784693488,76.7195122,2.062576371,0.372127258,9.1,859217,..,..,2.908294047,1.318167782,26446601,0.2,..,..,..,..,103.95685,0.99021,99.10886,..,9984670,..,..,1.344305762
23.6186,..,..,17.02217437,..,16389.3381,7885.2444,1.68,..,5.07E+11,4.410110978,18620,..,4.99E+11,..,85,..,4.563760176,76.9195122,1.986767119,0.755920522,8.8,..,..,..,2.946249248,1.29662489,26791747,..,..,..,..,..,104.00555,0.99184,99.3804,..,9984670,..,..,1.32275789
23.9992,..,..,16.98419297,..,16464.03951,7963.297905,1.77,..,5.65E+11,2.316979307,19860,..,5.42E+11,..,87,..,4.720497288,77.1195122,1.934614309,1.269993836,8.5,..,..,..,2.999587728,1.794193515,27276781,..,..,..,..,..,104.26819,0.9928,99.63637,..,9984670,..,..,1.820319161
24.3798,..,..,15.71554138,..,16167.37456,7630.092306,1.83,3482730,5.94E+11,0.164672536,20640,19520,5.71E+11,5.40E+11,89,..,3.412677591,77.42195122,1.958793742,2.119600735,8.3,..,..,..,3.045153961,1.507660673,27691138,..,..,..,..,..,104.28178,1.00023,99.80231,..,9984670,14.16312048,..,1.533778783
24.7604,..,99.1,15.22180457,..,16181.58875,7517.330304,1.7,3482259.063,6.10E+11,-2.086085477,20980,19560,5.88E+11,5.48E+11,92,7.7,3.052509035,77.62195122,1.895444339,2.781872012,8,..,..,..,3.083234087,1.242761231,28037420,0.2,..,..,..,..,104.44184,0.99437,101.40826,..,9984670,14.4495626,..,1.29236942
25.141,1.582105263,99.6,15.54314788,..,16164.41904,7601.685177,1.71,3481788.125,5.92E+11,0.900259569,21410,19890,6.08E+11,5.64E+11,94,..,1.484081393,77.72439024,1.8616877,3.637316197,7.7,690555,..,..,3.119946423,1.183675541,28371264,..,..,..,..,..,103.67415,0.99229,102.71387,..,9984670,14.35716091,..,1.531544853
24.1362,..,99.4,15.5337111,..,16320.1273,7770.546448,1.7,3481316.875,5.77E+11,2.660856577,21270,20710,6.10E+11,5.94E+11,96,..,1.297392803,77.82439024,1.821753504,4.669271195,7.4,..,..,..,3.15442156,1.098930879,28684764,..,..,..,..,..,102.6971,0.99003,104.60627,..,9984670,13.69687137,..,1.442998242
