SP.DYN.LE00.IN,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,FP.CPI.TOTL.ZG,NY.GDP.DEFL.KD.ZG,AG.LND.AGRI.ZS,EN.ATM.CO2E.KD.GD,SP.DYN.IMRT.IN,SH.DYN.MORT,SH.MED.PHYS.ZS,SH.MED.BEDS.ZS,AG.PRD.FOOD.XD,AG.PRD.CROP.XD,AG.PRD.LVSK.XD,SP.DYN.TFRT.IN,SP.ADO.TFRT,SH.STA.BRTC.ZS,SP.POP.0014.TO.ZS,SP.POP.1564.TO.ZS,SP.POP.65UP.TO.ZS,SP.POP.GROW,EN.POP.DNST,VC.IHR.PSRC.P5,SH.H2O.BASW.ZS,SH.H2O.SMDW.ZS,SH.STA.BASS.ZS,SH.STA.SMSS.ZS,SI.POV.GINI,SE.SEC.UNER.LO.ZS,SE.PRM.UNER.ZS,SE.XPD.TOTL.GD.ZS,SP.DYN.CBRT.IN,SH.XPD.GHED.GD.ZS,SH.XPD.PVTD.CH.ZS,SH.IMM.IDPT,SH.IMM.HEPB,SH.IMM.MEAS,SH.PRV.SMOK,SP.RUR.TOTL.ZS,SP.URB.TOTL.IN.ZS,EG.CFT.ACCS.ZS,EG.ELC.ACCS.ZS
79.26097561,1.135531488,24177.33517,1.923412287,2.067425736,54.07685204,0.155837416,4.2,5.1,,8,104.19,103.42,105.6,1.88,7.927,,18.75160996,64.97819248,16.27019756,0.727231515,112.8725213,1.9,99.91418923,96.79158632,98.66149044,89.4783207,,6.02306,3.70045,,12.9,7.935158163,20.82407922,97,29,86,,23.62,76.38,100,100
79.11463415,0.823160778,29568.38595,2.098472191,1.859368223,53.90833912,0.156878647,4,4.9,,7.8,97.03,89.47,104.24,1.89,7.7912,,18.65407265,64.98883814,16.35708921,0.708779199,113.613134,1.6,99.9223748,96.79951607,98.66073068,89.39962826,31.4,5.98691,3.9328,,12.8,7.943102717,21.22152597,97,28,87,,23.368,76.632,100,100
80.16341463,2.829752929,33741.26515,2.142089646,1.62267544,53.7987147,0.153791547,3.9,4.7,,7.6,103.75,105.64,101.64,1.92,7.6554,98,18.56582511,65.01053305,16.42364183,0.736313541,114.5154765,1.6,99.93039414,96.87716777,98.65996762,89.32088527,30.6,5.90894,3.92818,,12.8,8.008089662,21.21351659,98,35,88,,23.117,76.883,100,100
80.16341463,1.66322,34760.18777,1.745869364,1.936341399,53.67550923,0.151910082,3.8,4.6,,7.5,99.46,99.03,100.8,1.94,7.5196,97.9,18.49375575,65.03434458,16.47189967,0.753800832,115.3840639,1.6,99.93825295,96.95467495,98.65922301,89.24210714,29.8,0.88434,0.08451,,12.8,8.03751573,21.31533921,98,35,87,34.1,22.87,77.13,100,100
80.81219512,2.449323601,36443.62344,1.675124496,2.155327392,53.53360406,0.144582986,3.7,4.5,,7.3,96.78,95.33,97.56,2,7.3838,98.3,18.47966911,65.00602043,16.51431046,0.697207001,116.1913406,1.4,99.94595495,97.03204088,98.65847522,89.16327748,29.7,0.78547,0.02924,,13.1,8.034732938,22.72497863,99,39,89,,22.623,77.377,100,100
81.11219512,2.424736238,41508.43399,1.48799806,2.556637021,53.33892184,0.138672369,3.6,4.4,3.6746,7.3,95.67,92.58,98.48,1.98,7.248,98.1,18.48048304,64.99289703,16.52661993,0.618697376,116.9124418,1.6,99.95350338,97.10926838,98.65774273,89.08440985,32.4,1.07405,0.13174,,12.8,7.967301458,22.90661484,99,42,90,,22.379,77.621,100,100
81.21463415,0.254945946,45334.11444,2.812861949,2.367073855,53.16359762,0.137264461,3.6,4.3,,7.1,99.31,98.85,100.22,2.01,7.128,98,18.48869734,64.96176362,16.54953904,0.558854359,117.5676412,1.6,99.96090055,97.18635938,98.65699652,89.00548166,33,0.83031,0.50356,,12.9,8.050271869,23.42997342,99,47,89,,22.132,77.868,100,100
81.41463415,-2.873313852,41575.41875,0.087620478,0.0666275,52.99886734,0.135759768,3.6,4.3,,6.9,101.42,102.06,98.91,2,7.008,97.9,18.49084548,64.86391581,16.64523871,0.514489504,118.1740731,1.3,99.96814854,97.26331558,98.65624578,88.92649917,32.7,0.69307,0.89351,,12.8,8.651884645,23.44140559,98,51,89,,21.883,78.117,100,100
81.66341463,1.949437633,40638.334,1.531122704,1.069697466,52.82792694,0.133592604,3.5,4.3,,6.6,100.61,96.44,101.58,2.03,6.888,97.5,18.47784327,64.67012556,16.85203118,0.494035951,118.75934,1.3,99.97523887,97.34012841,98.65547983,88.84745532,33.7,0.55511,1.26805,,12.9,8.580611646,23.6534059,99,64,89,33.4,21.631,78.369,100,100
82.11463415,2.192700652,43790.73205,2.111597952,0.947960206,52.74081058,0.122865464,3.5,4.2,3.1561,6.6,102.59,99.03,102.35,2.01,6.768,96.2,18.48782707,64.37688916,17.13528377,0.483658695,119.3351212,1.4,99.98217792,97.41680377,98.65471549,88.7683617,33.3,1.58435,0.24182,,12.7,8.523544669,23.91793579,99,74,89,33.3,21.378,78.622,100,100
81.96829268,0.313134742,40874.70351,1.954195316,1.161825041,52.67908399,0.123007139,3.5,4.2,3.1711,6.5,100.69,95.33,102.2,2.01,6.648,97.1,18.48689847,63.99616067,17.51694086,0.48400512,119.9141093,1.2,99.98896115,97.4933369,98.6539421,88.68921027,33.1,1.6875,0.36989,,12.6,8.617036045,23.84729981,99,78,91,33.1,21.122,78.878,100,100
82.2195122,0.576326679,42592.93409,0.863715498,0.778100526,52.54923164,0.122621251,3.5,4.2,3.1835,6.5,100.14,94.48,102.48,1.99,6.2638,98.3,18.46826106,63.56295102,17.96878792,0.514784474,120.5330001,1.2,99.99558535,97.56972434,98.65316566,88.61000644,32.5,1.99683,0.57923,,12.4,8.728129417,23.67666811,99,82,90,33,20.865,79.135,100,100
82.7195122,0.956183048,43008.64738,0.507758823,0.576944238,52.53608375,0.110254939,3.4,4.1,3.2117,,105.07,103.55,103.27,2,5.8796,98.3,18.425253,63.13889012,18.43585687,0.473703877,121.1126895,1.2,99.99999848,97.64396207,98.6523832,88.53074756,32.3,2.73466,1.36188,,12.4,8.869667351,23.34654629,98,83,91,32.9,20.606,79.394,100,100
82.32195122,1.112912341,36613.37522,0.037514381,1.138248785,52.46376323,,3.4,4.1,3.2237,,104.58,101.84,104.09,1.96,5.4954,97.7,18.35241229,62.76647242,18.88111529,0.35556924,121.6190587,1.6,100.000003,97.71389818,98.65159917,88.45143615,32.7,2.20662,0.51498,,12,8.787080646,23.31772,97,88,91,32.8,20.345,79.655,100,100
82.52439024,1.095464395,36962.22229,0.183334861,0.522559352,52.44754417,,3.4,4.1,3.2349,,96.07,88.12,103.08,1.93,5.1112,97.4,18.24553057,62.4703445,19.28412493,0.259600375,122.1055871,1.4,100.0000015,97.78382835,98.65080612,88.37206898,31.9,1.76387,0.1672,,11.8,8.824244142,16.93715006,96,90,90,32.7,20.083,79.917,100,100
82.52682927,2.260202721,38679.12715,1.032282751,0.456887072,,,3.4,4.1,,,,,,1.9,4.727,,18.10982669,62.22117654,19.66899677,0.21542321,122.1154053,1.3,100.0000015,97.85376001,98.65001155,88.37135721,31.6,1.28218,0.07547,,11.5,8.721329272,16.62160456,96,90,90,,19.82,80.18,,100
82.52682927,1.724880627,41463.64402,1.850815083,0.789835828,,,3.4,4,,,,,,1.9,4.7362,,17.95646444,62.00891081,20.03462475,0.167305952,122.3383957,,,,,,,,,,11.3,,,96,90,90,,19.556,80.444,,
77.83658537,5.034048115,28263.09671,2.157179181,1.283370032,58.26421801,0.244693314,5.2,6.3,3.1,5,105.74,104.68,107.35,1.65,6.5576,,18.47116764,68.02452309,13.50430927,0.665493187,468.3675355,1.3,,,,,28.1,0.76128,,4.507,12.7,,,97,,96,,23.97,76.03,,100
77.98780488,4.195642482,26149.41108,2.360522338,3.420369837,57.93838863,0.234622073,5.1,6.2,3.2,4.8,104.1,104.27,106.47,1.72,6.7504,,18.46784679,67.95007066,13.58208254,0.714770363,471.7272808,1.1,100.0000031,100.0000031,98.05659558,97.45135134,,,,4.58512,13,5.320714042,30.96222281,97,,96,37.7,23.205,76.795,100,100
78.1902439,2.326955106,26873.27593,4.155841272,4.184854881,57.1978673,0.233633502,5,6.1,3.3,4.7,99.89,96.16,102.53,1.71,6.9432,,18.42849289,67.87345876,13.69804835,0.754840058,475.3015403,1.3,99.99999848,99.99999848,98.03170492,97.45155381,,,,4.69965,12.6,5.611759052,30.37052155,97,,95,,22.17,77.83,100,100
78.29268293,0.217273561,29204.03983,3.287531047,3.770541362,57.73104265,0.239548464,4.9,5.9,3.1,4.6,98.69,98.78,99.32,1.73,7.136,,18.41995412,67.77872368,13.80132219,0.638291666,478.3450533,1.2,100.000003,99.9973679,98.00088189,97.45183634,,1.19788,,4.8059,12.5,6.052636355,30.02030253,97,,95,,20.887,79.113,100,100
78.49268293,0.155646066,35672.2066,2.09199839,2.170279144,56.96090047,0.239890731,4.8,5.7,3.149,4.5,94.98,96.01,94.94,1.75,6.7676,100,18.42141859,67.67766287,13.90091853,0.471814399,480.6072867,1.2,100,99.99405405,97.97137704,97.45210384,,0.11444,,5.04042,12.3,6.354400516,29.8365742,98,,96,,19.659,80.341,100,100
79.09512195,1.984945696,40362.39478,1.263647392,1.204040616,57.74289172,0.238615967,4.6,5.6,,4.5,100.19,105.65,98.34,1.72,6.3992,,18.3957851,67.5957265,14.00848839,0.347475412,482.2801836,1.2,99.9999985,99.99074174,97.94319926,97.45369443,29.8,0.08064,,5.06297,11.9,6.249740347,31.40268028,98,,96,,18.486,81.514,100,100
79.34634146,2.050876074,41979.05585,1.688130179,1.988739989,57.39632557,0.22957606,4.5,5.4,3.71,4.5,99.31,99.03,99.63,1.71,6.0308,,18.32035837,67.54597835,14.13366328,0.233663148,483.4084123,1.1,100.0000015,99.98743392,97.91639866,97.45528068,29,0.42546,,5.1094,11.5,6.224189326,31.57926202,96,,95,33.2,17.37,82.63,100,100
79.69756098,3.460989001,44863.35063,1.101501065,2.561106337,56.86018885,0.219645459,4.3,5.2,,4.8,100.5,95.31,102.03,1.72,5.6624,,18.25066482,67.42049028,14.3288449,0.160613669,484.1854562,0.8,100.000003,99.98412459,97.89223918,97.45684164,30,0.24223,,5.04402,11.3,6.368361413,16.25094265,96,,96,,16.364,83.636,100,100
80.09756098,3.772842518,51733.44213,1.613858598,2.072205733,56.70616186,0.208186065,4.1,5,3.921,4.7,103.46,100.16,103.83,1.72,5.294,,18.09610124,67.3681918,14.53570696,0.217521601,485.2398104,0.9,99.99999704,99.98080785,97.87054664,97.45837256,29.6,1.42633,,4.88683,11.1,6.269845366,15.92599899,97,,96,,15.461,84.539,100,100
80.25121951,2.17032479,57644.47997,2.486501983,2.30632556,57.14751329,0.204144328,4,4.8,,4.3,105.8,102.85,106.65,1.77,5.1248,,17.89199295,67.33429486,14.77371219,0.389292461,487.1324941,0.9,99.99999853,99.97749853,97.84982488,97.45990469,29.3,2.41444,,5.02905,11.2,6.178016588,17.32402742,97,,96,,14.598,85.402,100,100
80.54878049,-3.666884025,52514.02712,1.18977687,0.220701702,56.84553882,0.206348692,3.9,4.6,,4.7,109.69,106.72,110.44,1.79,4.9556,,17.69201858,67.23872368,15.06925774,0.514284545,490.0796917,0.9,100,99.97418919,97.82855665,97.46144837,27.9,2.66993,,5.43156,11.2,6.663924456,16.82094783,97,,96,,13.712,86.288,100,100
80.70243902,1.342739444,50950.03434,1.275305696,0.940413625,55.5084509,0.216232845,3.8,4.5,2.9516,,112.8,104.86,115.12,1.79,4.7864,,17.52224746,67.04027839,15.43747415,0.512923101,492.5998814,0.9,100,99.97087838,97.80825019,97.46298428,27.8,2.15737,,5.48909,11.1,6.83055222,16.62455648,97,,96,29.7,12.866,87.134,100,100
81.20487805,1.551189252,54159.34661,2.341070178,0.193652147,55.11269349,0.202594573,3.7,4.3,3.1245,,114.55,111.98,114.72,1.76,4.6172,,17.33424869,66.77679604,15.88895528,0.466428782,495.0496441,0.9,100,99.96756757,97.79036803,97.46449581,27.8,0.82471,,5.46304,10.8,6.888810545,17.33603776,97,20,96,28.9,12.121,87.879,100,100
81.10487805,-1.030354007,50073.00566,2.455547653,1.446109582,54.61743627,0.200169715,3.6,4.2,3.2468,,111.54,104.94,113.7,1.72,4.448,,17.19607857,66.409911,16.39401042,0.370055035,496.8849941,0.9,100.0000022,99.96425894,97.77335428,97.46600326,27.6,0.45725,,5.41022,10.5,7.037885487,17.88828224,97,20,96,28.4,11.412,88.588,100,100
81.30487805,-0.130175229,52184.06185,2.506898527,1.279986994,54.84119844,0.203895999,3.5,4.2,3.3065,,113.42,107.51,115.32,1.68,4.316,,17.08148341,65.99351489,16.9250017,0.294820793,498.7958445,0.7,100.0000022,99.96094812,97.75897683,97.46748015,28.1,,,5.52656,10.2,7.123336196,18.85380745,97,51,96,27.7,10.813,89.187,100,100
81.70731707,1.42339541,52830.17423,0.97603508,0.253185717,54.58889806,0.19412867,3.5,4.1,3.42,,115.91,112.19,116.59,1.71,4.184,,16.94212286,65.61633215,17.441545,0.359828173,500.5938854,0.7,100.0000007,99.95763586,97.74690004,97.46893044,28.6,,,5.4589,10.4,7.148430496,18.92086118,96,94,96,27,10.31,89.69,100,100
81.5097561,1.959169691,45175.23189,0.600248147,0.772728006,54.52656575,,3.4,4,3.4875,,117.3,108.77,119.91,1.66,4.052,,16.75561099,65.32420021,17.9201888,0.443220089,502.8175423,0.6,99.99999928,99.9543236,97.7353052,97.47037762,28.2,0.60267,,5.34816,10.1,6.717748195,18.61979961,95,94,95,26.4,9.827,90.173,100,100
81.56097561,2.191713719,46007.85292,0.316666667,0.454667289,53.30958741,,3.4,4,3.5067,,119.58,106.52,123.37,1.66,3.92,,16.57640951,65.0519292,18.37166129,0.53217888,505.500564,0.6,99.99999928,99.9510128,97.72421693,97.47182262,28.2,0.78829,,5.4796,10.1,6.67662397,18.83146316,95,93,94,25.8,9.365,90.635,100,100
81.76097561,2.910902584,48554.99228,1.381458714,1.260707088,,,3.3,3.9,,,,,,1.62,3.788,,16.35312998,64.85473799,18.79213202,0.591203366,508.4979519,0.8,99.99999928,99.9510128,97.71361006,97.47326416,28.5,1.85764,0.97146,,9.9,6.50473237,18.45314801,94,92,93,,8.923,91.077,,100
81.76097561,2.597453618,53024.05921,1.703497947,2.207788266,,,3.3,3.9,,,,,,1.62,3.7028,,16.10815871,64.69564866,19.19619263,0.583933409,511.4579104,,,,,,,,,,9.7,,,93,92,93,,8.51,91.49,,
65.98219512,6.39991469,1330.760707,85.7464941,72.38660547,13.22817022,1.769961948,17.2,20.1,4.194,10.85000038,89.06,72.42,94.97,1.157,32.0758,99.1,18.9816556,68.69845108,12.31989332,-0.309476734,8.982780741,26,,,,,37.4,,,,8.3,,,95,,97,,26.646,73.354,,100
65.48365854,10.00006682,1771.59783,20.79876066,37.69792821,13.25666887,1.637186823,16.5,19.3,,10.9,91.88,82.27,96.65,1.195,30.5882,99.2,18.24466425,69.31175795,12.44357779,-0.420566975,8.948996663,28.1,95.02947959,74.56915217,83.37894319,54.8190119,37.1,,,2.93979,8.7,2.981551923,40.43967128,96,,97,42.8,26.65,73.35,92.69,100
65.38341463,5.100051225,2100.358253,21.47700721,16.47961936,13.23902166,1.557348893,15.7,18.3,4.172,10.8,91.5,93.29,94.28,1.223,29.1006,99.3,17.64869626,69.60574583,12.74555791,-0.424151028,8.911609395,29.4,95.02892614,74.56792055,83.78606981,55.1826682,36.9,,,3.10602,9.1,3.044955246,41.75972044,96,43,97,,26.654,73.346,93.36,100
65.12878049,4.699991909,2377.536957,15.78873079,15.66190631,13.22579779,1.48703663,14.7,17.2,4,10.7,100.64,96.12,98.05,1.286,27.613,99.3,16.94549212,69.9065893,13.14791858,-0.460061305,8.870433931,30.5,95.15350979,74.64226769,84.1929377,55.54775559,37.3,,,3.83502,9.8,3.221158311,41.51320159,97,81,98,,26.659,73.341,94.07,100
65.04780488,7.299952345,2975.132778,13.66329302,13.65713681,13.20293413,1.427841054,13.7,16,4.252,10.5,95.11,87.98,99.07,1.32,28.019,99.4,16.21984022,70.22842444,13.55173534,-0.45371986,8.830256615,28.9,95.28290534,74.72781941,84.61282111,55.92165706,40,,,3.67854,10.2,3.001970612,41.75036848,96,94,98,,26.627,73.373,94.57,100
65.47097561,7.19994787,4102.372294,10.88861573,20.25514958,13.18460213,1.330176078,12.8,14.8,4,9.9,97.34,97.04,100.22,1.344,28.425,99.3,15.60612275,70.58993344,13.80394381,-0.40261376,8.794642038,27.3,95.41359396,74.81706317,85.03622866,56.29905251,40.3,,,3.54787,10.4,2.799318545,41.10625386,97,96,98,,26.582,73.418,95.03,100
65.5297561,6.399965448,5323.473877,12.68530395,19.27943213,13.16615989,1.260289667,11.8,13.7,4,9.7,100.18,100.58,98.89,1.294,28.831,99.4,15.17383652,71.00292586,13.82323763,-0.381473696,8.76107113,24.8,95.54384256,74.90603621,85.4584669,56.67732111,41.3,,,3.77193,10.2,2.91952081,38.75632286,98,97,99,41.5,26.537,73.463,95.5,100
66.72756098,8.200068255,6920.194398,9.668654548,15.12040663,13.15737092,1.203845559,11,12.8,4.309,9.7,102.48,102.38,100.89,1.305,29.237,99.5,14.9234645,71.2577342,13.8188013,-0.327318706,8.734387528,20.1,95.67365199,74.99474065,85.87953808,57.05645839,41,,7.22504,3.86626,10.4,2.944254316,38.19020689,98,98,99,,26.492,73.508,95.96,100
67.58682927,8.499977768,9101.256706,9.007298689,13.84123924,13.15584446,1.107955867,10.2,11.9,,9.5,111.97,105.94,106.34,1.416,29.643,99.6,14.76887167,71.57901823,13.6521101,-0.171024042,8.719462392,17.7,95.80302107,75.08317357,86.29943904,57.43645691,42.3,,6.45736,,11.3,2.948168665,37.88073659,98,98,99,,26.447,73.553,96.28,100
67.94926829,5.199969265,11635.27424,14.11076778,18.01351833,13.15843626,1.083576755,9.6,11.2,,9.2,117.56,124.81,110.45,1.502,28.9984,99.6,14.72493962,71.86080921,13.41425117,-0.043942262,8.716094712,16.6,95.93195257,75.17133729,86.71817254,57.81731278,41.6,,2.24308,4.10175,12,3.072980605,37.32189834,98,98,99,,26.402,73.598,96.64,100
68.68463415,-7.799993913,8562.813697,11.64732958,1.970612603,13.15574954,1.078666318,9.2,10.7,,9,123.13,119.53,113.36,1.542,28.3538,99.7,14.7803902,72.0023873,13.2172225,0.030114067,8.718719877,14.9,96.06034239,75.25894491,87.13546474,58.19887109,39.8,,0.89095,,12.3,3.505242988,37.93313503,98,98,98,,26.358,73.642,96.93,100
68.84121951,4.5,10674.9972,6.849392303,14.19110957,13.06427907,1.095489573,8.9,10.3,2.3984,8.8,109.47,82.74,115.62,1.567,27.7092,99.7,14.92728141,71.96635035,13.10636824,0.04488739,8.722634362,,96.18839372,75.34656656,87.55186843,58.58142708,39.5,,,,12.5,3.053172864,38.62093389,97,97,98,40.3,26.313,73.687,97.22,100
69.68390244,4.300029186,14351.21205,8.440464859,24.8090325,13.10690016,1.108718696,8.6,10.1,4.2426,8.6,129.57,130.51,117.85,1.582,27.0646,98.7,15.16695699,71.73042669,13.10261632,0.077967098,8.729437799,,96.31601129,75.43392457,87.96711029,58.96482671,39.7,,0.41207,,12.6,3.005958907,37.34940886,97,97,98,40.2,26.268,73.732,97.42,100
70.07219512,3.700057055,15434.57478,5.074743008,9.039482351,13.08858164,1.110039303,8.4,9.8,4.0276,8.4,124.72,108.27,120.84,1.691,26.42,99.7,15.54255857,71.31758894,13.13985249,0.168301591,8.744141951,11.3,96.44436771,75.52485474,88.38441452,59.3507726,40.7,,0.45141,3.78973,13.3,3.152866289,36.29253507,97,97,98,40.1,26.209,73.791,97.62,100
70.57878049,1.80000014,16007.08999,6.754668339,5.394173575,13.24062535,1.059281099,8.1,9.5,4.0153,8.2,131.65,127.63,122.26,1.707,25.2758,99.7,15.9991742,70.77592948,13.22489632,0.212923595,8.762780128,11.2,96.57318898,75.61896857,88.80302821,59.73881172,40.9,2.88641,0.40546,3.75621,13.2,3.174057975,37.6193583,97,97,98,39.8,26.137,73.863,97.81,100
70.74365854,0.699973678,14100.7291,7.8201697,7.349597612,13.29447034,1.00861524,7.7,9,4.1531,,132.1,137.41,122.69,1.75,24.1316,99.7,16.45981348,70.17777526,13.36241126,0.217700101,8.781877489,11.5,96.70242377,75.71667889,89.22284616,60.12882583,39.9,1.88252,2.55306,4.01244,13.3,3.20597738,38.2134527,97,97,98,39.7,26.05,73.95,98.03,100
71.18341463,-2.307706889,9313.787542,15.53439599,7.587662404,13.29447034,,7.3,8.5,3.9632,,136.57,143.75,123.1,1.777,22.9874,,16.87681786,69.56930603,13.55387611,0.192558642,8.798804045,11.6,96.83172093,75.81732792,89.64290869,60.52024732,37.7,0.48141,1.33646,3.83372,13.3,3.109246306,41.28147364,97,97,98,39.5,25.95,74.05,98.15,100
71.65121951,0.329280658,8745.375117,7.042437254,3.174226097,13.29447034,,6.9,8,4.0139,,147.45,160.55,123.49,1.762,21.8432,,17.2909033,68.82511953,13.88397716,0.170244546,8.813796287,11,96.96095058,75.92105306,90.06288151,60.91283058,36.8,0.64116,0.59348,3.74303,12.9,2.998686023,43.04995239,97,97,98,39.3,25.836,74.164,98.25,100
72.43195122,1.630185732,10750.58712,3.683330723,5.359351897,,,6.5,7.6,,,,,,1.62,20.699,,17.63397137,68.10271364,14.26331499,0.106871954,8.823220799,9.2,97.0899112,76.02773435,90.48222462,61.30621915,37.2,0.16281,0.133,,11.5,3.051152825,42.9112494,97,97,98,,25.708,74.292,,100
72.65731707,2.254804346,11288.87845,2.878313826,10.29724764,,,6.1,7.2,,,,,,1.57,19.6196,,17.91408058,67.4112111,14.67470832,-0.012935384,8.822079555,,,,,,37.5,,,,11.5,,,97,97,98,,25.567,74.433,,
77.3902439,3.42822335,28669.53969,1.752950801,0.908178935,71.17347993,0.261410314,5.7,6.6,1.9,4.199999809,106.61,107.09,105.78,1.68,28.8314,,19.17407009,64.92635022,15.89957969,0.333405882,242.5596908,1.6,,,,,37,0.66784,0.03042,4.01767,11.9,,,92,,88,,21.409,78.591,,100
77.74146341,3.437471622,28149.87001,1.182956242,1.860668865,70.11945604,0.257886131,5.6,6.5,1.9,4.1,103.9,105.5,102.05,1.64,28.0886,,19.03238835,65.07446315,15.8931485,0.357300887,243.4279089,1.6,100.0000033,99.96678109,99.12998921,97.43274975,,0.27243,0.03909,4.06533,11.5,4.879750311,18.24862212,91,,88,38.2,21.349,78.651,100,100
77.99268293,2.97436368,27744.50646,1.532349603,0.996185043,70.07398834,0.252322115,5.5,6.4,2,4,94.62,92.96,97.14,1.63,27.3458,,18.84514364,65.22558885,15.92926751,0.38497597,244.366854,1.6,100,99.96677778,99.12954756,97.43990946,,0.24598,0.06361,4.14309,11.3,5.146336555,18.42062473,91,,85,,21.249,78.751,100,100
78.14390244,2.324351102,30056.58622,1.520402459,2.112972347,70.16905717,0.238811335,5.4,6.3,2.3,4,100.81,104.84,99.78,1.63,26.603,,18.62652671,65.41405401,15.95941928,0.42333708,245.4035423,1.9,100.0000016,99.96677942,99.1282516,97.46111377,,0.43634,0.17695,4.68009,11.3,5.377895012,18.09081882,91,,85,,20.953,79.047,100,100
78.44634146,3.286377571,34419.14791,1.376500385,2.256217736,70.08638862,0.23618311,5.3,6.3,2.2,4,99.11,99.2,99.53,1.7,26.354,,18.39430254,65.6191745,15.98652296,0.465641114,246.5489067,1.6,100.0000016,99.96677942,99.12697153,97.48202995,,0.47779,0.09115,4.83572,11.7,5.583417416,18.25172007,91,,82,,20.661,79.339,100,100
78.74634146,2.373951441,40290.31397,1.390397567,2.548086684,70.47906419,0.230378826,5.2,6.2,,3.9,99.67,101.33,98.9,1.75,26.105,,18.1716832,65.81702866,16.01128814,0.568943113,247.9556277,1.6,100.0000016,99.96861274,99.12570022,97.50280309,36,0.4393,0.5898,4.76009,11.9,5.850266293,16.81771427,92,,81,,20.371,79.629,100,100
79.04878049,3.179728924,42030.28661,2.08913649,2.508582003,70.08638862,0.224662388,5.1,6,,3.7,99.93,101.02,99.9,1.76,25.856,,17.97772238,65.98665631,16.03562131,0.686611306,249.6639772,1.4,100,99.97044444,99.12444483,97.5232882,34.3,0.48314,0.00206,4.96651,12,5.990191177,16.47915989,91,,82,32.3,20.085,79.915,100,100
79.24878049,2.788324559,44599.69757,2.455661664,2.767291325,73.73207126,0.218115986,5,5.9,,3.6,100.4,97.65,101.2,1.82,25.607,,17.82776596,66.06240578,16.10982826,0.735048678,251.5058901,1.4,100.0000032,99.97228099,99.12320304,97.5436343,34.6,1.306,0.36012,5.01231,12.3,6.171073765,15.53214639,92,,85,,19.801,80.199,100,100
79.44878049,2.430553212,50566.8266,2.386561508,2.584719409,72.9425867,0.207815032,4.9,5.8,,3.4,98.14,92.58,101.01,1.86,25.358,,17.71852949,66.10823351,16.173237,0.778666112,253.4719258,1.4,100,99.97411111,99.1219724,97.56368781,35.7,3.84708,2.22498,4.94507,12.6,6.189988554,16.39374495,92,,86,,19.521,80.479,100,100
79.6,-0.28115359,47286.99849,3.521408563,2.877283989,73.0955235,0.205349489,4.7,5.6,,3.4,102.88,106.81,99.67,1.91,23.9822,,17.64067888,66.10844296,16.25087817,0.787032622,255.4747034,1.2,100.0000016,99.97594602,99.12075524,97.58360331,34.1,1.66729,1.02824,4.91991,12.9,6.466841698,15.39060473,92,,86,,19.243,80.757,100,100
80.05121951,-4.247821747,38713.13743,1.961731736,1.653280423,71.6116232,0.194290106,4.6,5.4,,3.3,99.74,102.7,98.53,1.89,22.6064,,17.57076744,66.05215528,16.37707729,0.75639086,257.4144174,1.1,100.0000016,99.97777933,99.1195541,97.60322977,34.3,0.06806,1.84359,5.10687,12.7,7.224036753,14.80239034,93,,86,,18.969,81.031,100,100
80.40243902,1.949521482,39435.8399,2.492654725,1.533461349,71.19414707,0.199256222,4.4,5.2,2.6724,3,102.42,101.68,102.49,1.92,21.2306,,17.4954847,65.93477087,16.56974443,0.783888647,259.4401893,1.2,99.99999846,99.97960957,99.118363,97.62263905,34.4,0.03639,1.61068,5.74164,12.9,7.147951424,15.22297561,94,,89,27.2,18.698,81.302,100,100
80.95121951,1.540147368,42038.50048,3.856112447,2.04014405,70.94614145,0.178178816,4.2,5,2.7176,2.9,106.48,106.29,103.93,1.91,19.8548,,17.5508438,65.64102679,16.80812942,0.781506562,261.4761212,1,99.99999847,99.98144291,99.11718817,97.64183601,33.2,1.62989,1.66501,5.6462,12.8,7.058189809,15.71033597,95,,90,26.3,18.43,81.57,100,100
80.90487805,1.478923947,42462.71491,2.573234797,1.661790818,71.02054313,0.183715364,4.1,4.8,2.7279,2.8,99.7,91.9,102.66,1.92,18.479,,17.55251335,65.34134542,17.10614123,0.695353132,263.3005415,1,99.99999848,99.98327626,99.11601772,97.66096144,32.3,6.0261,1.50386,,12.8,7.002583891,15.46381861,95,,92,25.5,18.163,81.837,100,100
81.00487805,2.139485701,43444.56484,2.291666667,1.895595981,71.30243963,0.175904681,4,4.6,2.7485,2.8,101.73,96.66,103.4,1.83,17.4572,,17.53398505,65.03614935,17.4298656,0.669740536,265.0693424,0.9,99.99999849,99.9851096,99.11485604,97.67994358,33.2,3.33517,0.27542,5.58823,12.1,7.805168629,20.06679922,95,,93,24.6,17.898,82.102,100,100
81.30487805,2.607475906,47417.63505,1.451120163,1.825842502,71.22721448,0.157057581,3.9,4.5,2.7769,,109.5,112.3,106.57,1.81,16.4354,,17.53190279,64.74006782,17.72802939,0.736463979,267.0737817,0.9,99.999997,99.98694144,99.11370162,97.69878118,34,3.4645,0.10052,5.66499,12,7.808669657,19.95640844,95,,93,23.7,17.635,82.365,100,100
